first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,element_type
Liam,Delap,0,0,8,0,0.0,0.0,2.0,0.1,0,0,0,45,FWD
Edinson,Cavani,2,1,760,10,73.7,109.0,283.0,46.7,1,0,0,84,FWD
David,de Gea,0,0,3420,57,0.3,947.2,0.0,94.2,8,0,0,50,GK
Nemanja,Matic,0,4,1375,26,216.9,302.6,45.0,56.5,2,0,3,43,MID
Paul,Pogba,1,9,1347,22,355.1,332.6,328.0,101.4,2,1,7,74,MID
Harry,Maguire,1,0,2513,43,75.9,560.8,314.0,95.1,7,1,7,54,DEF
Frederico,Rodrigues de Paula Santos,4,5,2026,31,390.2,583.4,201.0,117.5,7,0,5,49,MID
Luke,Shaw,0,3,1600,24,586.1,292.0,54.0,93.3,3,0,8,50,DEF
Jesse,Lingard,2,0,354,13,109.5,115.8,102.0,32.7,0,0,1,67,MID
Bruno Miguel,Borges Fernandes,10,7,3110,54,1275.5,901.0,853.0,303.3,8,0,10,116,MID
Anthony,Martial,1,0,207,3,17.5,40.4,91.0,14.6,0,0,0,76,FWD
Alex Nicolao,Telles,0,4,1658,26,437.3,382.4,95.0,91.5,5,0,1,49,DEF
Dean,Henderson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47,GK
Marcus,Rashford,4,2,1224,28,155.4,233.8,406.0,79.4,2,0,2,94,MID
Axel,Tuanzebe,0,0,505,10,1.1,71.2,43.0,11.5,1,0,1,44,DEF
Victor,Lindelöf,0,2,2353,47,75.4,433.2,66.0,57.6,6,0,4,48,DEF
Scott,McTominay,1,2,2386,37,311.8,463.4,258.0,103.4,8,0,9,54,MID
Eric,Bailly,0,0,216,4,1.0,36.0,0.0,3.7,0,0,1,49,DEF
Aaron,Wan-Bissaka,0,0,1793,35,237.0,371.8,123.0,73.3,3,0,2,51,DEF
Mason,Greenwood,5,2,1269,18,266.1,292.2,516.0,107.3,3,0,1,71,MID
Juan,Mata,0,0,230,4,52.1,31.0,57.0,14.0,1,0,0,47,MID
Jadon,Sancho,3,4,1894,28,596.7,363.2,549.0,150.9,6,0,0,89,MID
Tom,Heaton,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
José Diogo,Dalot Teixeira,0,0,1797,29,282.2,404.0,124.0,80.9,5,0,4,42,DEF
Andreas,Pereira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Anthony,Elanga,2,3,1208,17,168.2,199.8,297.0,66.6,4,0,0,48,MID
Raphaël,Varane,1,1,1829,22,60.0,402.4,119.0,58.5,5,0,0,55,DEF
Cristiano Ronaldo,dos Santos Aveiro,18,3,2454,41,421.9,800.4,1535.0,274.6,8,0,8,122,FWD
Phil,Jones,0,0,161,3,1.6,53.0,0.0,5.5,0,0,0,45,DEF
Amad,Diallo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Hannibal,Mejbri,0,0,67,2,0.6,0.0,0.0,0.0,0,0,2,45,MID
Alejandro,Garnacho Ferreyra,0,0,12,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Shola,Shoretire,0,0,15,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Álvaro,Fernández,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Charlie,Savage,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Joseph,Willock,2,3,2037,37,243.2,320.4,449.0,101.3,6,0,0,53,MID
Matt,Targett,1,2,2871,47,623.8,567.4,184.0,137.6,9,0,3,47,DEF
Dan,Burn,1,1,2461,30,83.7,569.8,264.0,91.6,9,0,8,44,DEF
Chris,Wood,5,0,2694,41,265.3,270.6,784.0,130.1,6,0,1,63,FWD
Jonjo,Shelvey,2,1,1981,30,246.7,320.8,156.0,72.6,6,1,5,53,MID
Matt,Ritchie,0,2,1333,37,420.1,225.0,92.0,73.9,0,0,5,49,DEF
Ciaran,Clark,0,1,1012,27,49.9,189.2,95.0,33.1,0,1,2,44,DEF
Karl,Darlow,0,0,720,15,0.0,157.0,0.0,15.8,0,0,1,45,GK
Martin,Dubravka,0,0,2340,35,10.0,566.4,0.0,57.7,8,0,1,44,GK
Callum,Wilson,8,0,1386,32,116.0,248.8,434.0,78.2,3,0,4,71,FWD
Jeff,Hendrick,1,0,69,3,12.1,38.8,9.0,6.0,0,0,0,48,MID
Ryan,Fraser,2,5,1459,23,428.1,250.2,324.0,99.2,5,0,3,51,MID
Jamaal,Lascelles,1,1,2055,44,46.4,399.8,276.0,71.9,3,0,5,44,DEF
Dwight,Gayle,0,0,34,0,24.2,4.2,13.0,4.1,0,0,1,52,FWD
Paul,Dummett,0,0,197,1,1.9,24.2,0.0,2.6,1,0,2,45,DEF
Javier,Manquillo,1,3,1258,27,65.4,244.2,64.0,37.7,1,0,5,39,DEF
Emil,Krafth,0,1,1636,20,102.7,270.4,54.0,42.9,6,0,5,43,DEF
Jacob,Murphy,1,4,1457,35,280.2,261.6,275.0,81.4,2,0,4,46,MID
Fabian,Schär,2,2,2158,32,115.9,465.2,234.0,81.7,6,0,4,41,DEF
Isaac,Hayden,1,0,1000,25,33.6,187.6,66.0,28.3,0,0,5,45,MID
Allan,Saint-Maximin,5,7,2804,54,649.7,554.8,841.0,204.9,9,0,6,67,FWD
Miguel,Almirón,1,0,1706,32,234.7,224.6,343.0,80.5,6,0,2,50,MID
Sean,Longstaff,1,1,1458,29,114.8,230.4,93.0,44.0,2,0,1,43,MID
Joelinton Cássio,Apolinário de Lira,4,2,2554,46,386.4,529.6,583.0,149.5,7,0,8,59,FWD
Jamal,Lewis,0,0,261,4,13.8,39.4,2.0,5.6,1,0,1,42,DEF
Matthew,Longstaff,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Federico,Fernández,0,1,521,12,13.8,129.4,69.0,21.2,0,0,0,43,DEF
Freddie,Woodman,0,0,360,12,0.0,89.4,0.0,9.0,0,0,0,43,GK
Mark,Gillespie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Joe,White,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Elliot,Anderson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Kieran,Trippier,2,0,429,5,121.7,146.2,14.0,28.3,1,0,0,49,DEF
Bruno,Guimarães Rodriguez Moura,5,1,1031,13,188.8,385.4,301.0,87.7,4,0,4,50,MID
Lucas,De Bolle,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Billy,Gilmour,0,1,1852,52,458.7,280.2,134.0,87.2,2,0,2,43,MID
Brandon,Williams,0,1,2119,52,289.3,371.0,80.0,74.5,2,0,8,39,DEF
Michael,McGovern,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Tim,Krul,0,0,2610,62,13.4,749.8,0.0,76.4,5,0,1,45,GK
Teemu,Pukki,11,3,3253,79,355.7,527.4,1049.0,193.2,6,0,4,61,FWD
Marco,Stiepermann,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Lukas,Rupp,0,0,759,16,129.6,89.4,115.0,33.3,0,0,0,44,MID
Kenny,McLean,1,0,2707,62,184.9,346.6,355.0,88.8,6,0,3,49,MID
Grant,Hanley,1,0,2897,70,73.4,746.6,220.0,104.1,6,0,2,44,DEF
Onel,Hernández,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Sam,Byram,0,0,1023,27,57.9,213.0,121.0,39.3,2,0,3,44,DEF
Jordan,Hugill,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,FWD
Kieran,Dowell,1,1,905,24,243.3,133.8,80.0,45.4,2,0,0,51,MID
Christoph,Zimmermann,0,0,156,8,0.5,19.8,7.0,2.8,0,0,0,44,DEF
Todd,Cantwell,0,0,438,15,48.5,34.4,20.0,10.3,0,0,2,53,MID
Max,Aarons,0,2,2879,69,315.2,497.0,166.0,97.4,4,0,8,43,DEF
Jacob,Sørensen,0,0,600,18,12.2,104.6,86.0,20.4,0,0,0,43,DEF
Przemyslaw,Placheta,0,0,499,12,77.2,61.0,139.0,27.9,1,0,1,47,MID
Adam,Idah,1,2,617,11,84.0,120.2,187.0,38.5,1,0,0,48,FWD
Josh,Martin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Andrew,Omobamidele,1,0,381,9,5.7,126.4,35.0,16.8,0,0,1,39,DEF
Angus,Gunn,0,0,810,22,0.0,305.4,0.0,30.6,1,0,0,40,GK
Milot,Rashica,1,2,2228,56,488.5,286.8,437.0,121.4,4,0,0,52,MID
Ben,Gibson,0,0,2494,57,46.7,549.8,139.0,73.8,6,1,3,44,DEF
Dimitris,Giannoulis,0,1,1165,27,131.1,255.2,51.0,43.8,4,0,2,44,DEF
Pierre,Lees-Melou,1,2,2261,55,377.2,357.0,239.0,97.1,5,0,5,48,MID
Bali,Mumba,0,0,45,3,3.3,9.6,0.0,1.3,0,0,0,39,DEF
Joshua,Sargent,2,2,1566,33,166.7,189.0,323.0,68.0,4,0,1,54,FWD
Christos,Tzolis,0,0,326,9,97.0,38.6,107.0,24.1,0,0,0,48,MID
Ozan,Kabak,0,0,923,25,23.9,166.2,65.0,25.6,2,0,2,43,DEF
Mathias,Normann,1,2,1643,40,208.2,273.0,111.0,58.9,4,0,6,45,MID
Jonathan,Tomkinson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Jonathan,Rowe,0,1,208,5,62.1,42.0,48.0,15.2,0,0,0,44,MID
Thomas,Dickson-Peters,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Jon,McCracken,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Liam,Gibbs,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Abu,Kamara,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Tony,Springett,0,0,140,6,21.7,14.4,27.0,6.3,0,0,1,45,MID
Theo,Walcott,0,0,376,8,19.2,13.6,70.0,9.7,0,0,0,58,MID
Fraser,Forster,0,0,1710,35,0.0,559.8,0.0,56.2,3,0,1,44,GK
Alex,McCarthy,0,0,1530,27,10.0,320.2,0.0,33.1,5,0,1,43,GK
Oriol,Romeu Vidal,2,2,2890,52,521.5,527.4,247.0,129.8,7,0,9,45,MID
Nathan,Redmond,1,6,1827,33,506.7,330.4,289.0,112.6,4,0,0,59,MID
Jack,Stephens,0,0,810,19,47.7,176.0,6.0,23.1,1,0,3,44,DEF
Stuart,Armstrong,2,1,1465,30,363.7,249.4,369.0,98.2,3,0,1,58,MID
James,Ward-Prowse,10,5,3215,65,1159.6,933.6,394.0,248.9,7,1,3,64,MID
Kyle,Walker-Peters,1,3,2630,49,364.1,465.2,423.0,124.9,6,0,5,48,DEF
Jan,Bednarek,4,0,2629,52,88.1,699.6,321.0,111.2,7,0,10,44,DEF
Daniel,N'Lundulu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Che,Adams,7,4,2034,40,337.0,425.8,800.0,156.4,5,0,0,65,FWD
Nathan,Tella,0,2,802,18,102.2,79.4,138.0,31.7,1,0,2,47,MID
William,Smallbone,0,0,132,5,15.7,7.2,8.0,3.1,0,0,0,45,MID
Michael,Obafemi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Ibrahima,Diallo,0,3,1016,21,209.6,177.6,79.0,46.6,1,0,1,45,MID
Moussa,Djenepo,0,0,452,10,87.0,45.2,126.0,25.8,1,0,3,52,MID
Mohammed,Salisu,0,0,2971,58,132.3,720.0,330.0,117.9,6,1,8,45,DEF
Romain,Perraud,0,1,1621,33,152.7,195.2,178.0,52.4,3,0,3,48,DEF
Tino,Livramento,1,2,2200,42,327.4,437.2,221.0,98.8,7,0,2,42,DEF
Mohamed,Elyounoussi,4,3,2039,35,331.1,379.8,719.0,142.8,8,0,4,54,MID
Armando,Broja,6,2,1969,37,159.2,280.2,720.0,115.6,5,0,2,53,FWD
Shane,Long,1,0,300,5,29.2,57.8,169.0,25.5,0,0,1,54,FWD
Adam,Armstrong,2,3,1409,31,173.9,179.2,567.0,91.3,4,0,1,57,FWD
Yan,Valery,0,0,369,7,20.4,70.8,2.0,9.3,1,0,0,39,DEF
Lyanco Evangelista,Silveira Neves Vojnovic,0,0,906,20,35.3,194.2,58.0,28.7,1,0,2,44,DEF
Harry,Lewis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Willy,Caballero,0,0,180,5,0.0,53.2,0.0,5.4,0,0,1,42,GK
Dynel,Simeu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Thierry,Small,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Kgaogelo,Chauke,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Tyler,Dibling,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Joe,Hart,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,GK
Hugo,Lloris,0,0,3420,40,23.0,743.6,0.0,76.6,16,0,2,55,GK
Toby,Alderweireld,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,DEF
Erik,Lamela,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,60,MID
Harry,Kane,17,11,3231,40,637.9,969.4,1701.0,330.4,14,0,5,125,FWD
Serge,Aurier,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,DEF
Heung-Min,Son,23,10,3009,30,1037.8,1128.6,1211.0,338.2,18,0,2,112,MID
Matt,Doherty,2,5,871,11,224.4,279.6,291.0,79.6,3,0,0,45,DEF
Eric,Dier,0,1,3071,30,116.3,710.6,195.0,102.2,16,0,1,47,DEF
Lucas,Rodrigues Moura da Silva,2,6,1763,21,466.2,370.6,431.0,126.7,8,0,4,59,MID
Ben,Davies,1,2,2537,30,199.6,482.2,243.0,92.8,12,0,6,45,DEF
Pierre-Emile,Højbjerg,2,3,3196,34,413.6,690.0,315.0,141.9,16,0,3,48,MID
Harry,Winks,0,2,904,15,198.4,167.8,20.0,38.7,1,0,2,44,MID
Davinson,Sánchez,2,1,1626,16,93.1,408.2,186.0,68.8,10,0,4,42,DEF
Ryan,Sessegnon,0,3,1046,11,178.1,159.2,129.0,46.6,6,0,2,44,DEF
Steven,Bergwijn,3,2,548,6,101.2,163.6,273.0,53.7,3,0,1,59,MID
Sergio,Reguilón,2,4,1914,25,459.9,468.8,362.0,129.3,9,0,4,50,DEF
Japhet,Tanganga,0,0,735,11,48.1,118.0,108.0,27.5,5,1,2,42,DEF
Giovani,Lo Celso,0,0,231,5,77.6,33.4,59.0,16.8,0,0,0,59,MID
Oliver,Skipp,0,0,1346,13,151.5,183.8,39.0,37.4,8,0,6,44,MID
Joe,Rodon,0,0,87,3,0.7,19.6,0.0,2.0,0,0,0,42,DEF
